Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
285357,Women 35-44,Market Expansion,15 Days,Twitter,0.08,$1465.02,3.54,Miami,English,3737,12588,5,Health,29-01-2022,Heal Hub
631341,Women 25-34,Increase Sales,15 Days,Pinterest,0.03,$1465.03,0.339619801,Los Angeles,English,2194,8128,1,Technology,29-04-2022,Pixel Pioneers
863744,Women 45-60,Product Launch,15 Days,Twitter,0.07,$1465.29,4.36,Austin,Spanish,3737,12589,5,Health,08-08-2022,Fitness Front
888236,Women 35-44,Product Launch,15 Days,Instagram,0.01,$1465.35,6.28,New York,English,3737,12590,8,Fashion,03-08-2022,Style Sphere
894864,Women 45-60,Brand Awareness,15 Days,Facebook,0.12,$1465.38,4.97,Los Angeles,English,3737,12590,3,Food,02-07-2022,Dine Divine
466189,Women 45-60,Product Launch,15 Days,Twitter,0.11,$1465.40,4.55,Los Angeles,Spanish,3737,12590,7,Health,30-07-2022,Well Wish
211324,Women 35-44,Product Launch,15 Days,Pinterest,0.14,$1465.50,0.924123353,Los Angeles,French,2195,8129,1,Food,29-09-2022,Nosh Nirvana
231668,Men 18-24,Increase Sales,15 Days,Twitter,0.15,$1465.52,6.45,Austin,English,3738,12591,8,Health,23-03-2022,Well Wish
290435,Men 45-60,Product Launch,15 Days,Twitter,0.09,$1465.52,1.59,Las Vegas,French,3738,12592,9,Health,09-12-2022,Balance Beam
245939,All Ages,Increase Sales,15 Days,Pinterest,0.01,$1465.54,0.77933807,Austin,English,2195,8129,1,Home,15-04-2022,Living Luxe
206437,Men 25-34,Product Launch,15 Days,Twitter,0.05,$1465.68,4.54,Austin,French,3738,12592,2,Food,10-07-2022,Nosh Nirvana
381261,Men 25-34,Market Expansion,15 Days,Pinterest,0.01,$1465.69,0.277058259,Austin,French,2195,8130,1,Home,16-03-2022,Cozy Corners
259508,Men 25-34,Brand Awareness,15 Days,Twitter,0.12,$1465.74,4.43,Las Vegas,Spanish,3738,12593,10,Home,31-07-2022,Decor Dreams
806962,Women 45-60,Product Launch,15 Days,Pinterest,0.09,$1465.79,0.916973463,Las Vegas,English,2196,8131,1,Food,20-12-2022,Nosh Nirvana
585287,Men 25-34,Brand Awareness,15 Days,Twitter,0.05,$1465.82,5.52,Los Angeles,French,3739,12594,6,Technology,27-02-2022,NexGen Nerds
114242,Men 18-24,Market Expansion,15 Days,Instagram,0.07,$1466.04,4.35,Las Vegas,Spanish,3739,12594,1,Food,18-08-2022,Palate Paradise
264437,Women 45-60,Increase Sales,15 Days,Twitter,0.08,$1466.04,0.88,Los Angeles,Spanish,3739,12595,5,Health,31-03-2022,Elixir Essence
778739,Men 18-24,Product Launch,15 Days,Instagram,0.14,$1466.18,6.33,Los Angeles,French,3739,12595,3,Home,21-01-2022,Domestic Dream
105872,Men 18-24,Increase Sales,15 Days,Instagram,0.05,$1466.19,2.76,Los Angeles,English,3739,12595,8,Technology,20-02-2022,Quantum Quirks
809256,Men 35-44,Product Launch,15 Days,Pinterest,0.06,$1466.26,0.148360229,Los Angeles,French,2196,8132,1,Fashion,25-07-2022,Glam Garments
598794,Women 25-34,Increase Sales,15 Days,Twitter,0.07,$1466.34,2.55,Las Vegas,French,3739,12596,2,Health,29-11-2022,Fitness Front
181135,Women 18-24,Product Launch,15 Days,Facebook,0.11,$1466.42,2.55,Los Angeles,English,3740,12597,5,Health,18-02-2022,Pulse Point
848502,Men 25-34,Brand Awareness,15 Days,Pinterest,0.09,$1466.49,0.509429701,New York,French,2196,8133,1,Home,19-10-2022,Decor Dreams
846086,Women 25-34,Market Expansion,15 Days,Instagram,0.06,$1466.52,4.23,Los Angeles,English,3740,12597,2,Health,27-01-2022,Well Wish
547647,Women 35-44,Brand Awareness,15 Days,Instagram,0.12,$1466.53,3.48,Los Angeles,French,3740,12598,9,Food,14-01-2022,Gourmet Grove
296329,Women 18-24,Increase Sales,15 Days,Facebook,0.13,$1466.70,5.62,Miami,English,3740,12598,1,Food,23-03-2022,Gourmet Grove
900752,Women 45-60,Increase Sales,15 Days,Pinterest,0.04,$1466.74,1.036734129,Las Vegas,English,2196,8134,1,Health,11-05-2022,Elixir Essence
484218,Men 25-34,Brand Awareness,15 Days,Facebook,0.06,$1466.91,1.7,Los Angeles,English,3740,12599,6,Fashion,03-05-2022,Silk & Style
499990,All Ages,Increase Sales,15 Days,Instagram,0.03,$1466.97,5.47,Los Angeles,English,3740,12599,1,Health,09-04-2022,Aura Align
345600,Men 45-60,Brand Awareness,15 Days,Instagram,0.02,$1467.00,5.64,Las Vegas,English,3741,12600,6,Technology,11-12-2022,Tech Titans
957617,Men 25-34,Increase Sales,15 Days,Facebook,0.14,$1467.07,3.96,Los Angeles,English,3741,12600,5,Home,12-10-2022,Decor Dreams
100808,Men 18-24,Brand Awareness,15 Days,Twitter,0.06,$1467.13,2.49,Las Vegas,French,3741,12601,3,Health,16-01-2022,Vital Vigor
624386,Women 25-34,Market Expansion,15 Days,Facebook,0.07,$1467.19,7.74,Austin,English,3741,12601,5,Technology,28-08-2022,Cyber Circuit
748796,Men 45-60,Increase Sales,15 Days,Twitter,0.02,$1467.22,0.57,Austin,French,3741,12601,6,Health,12-11-2022,Wellness Waves
851163,Men 35-44,Brand Awareness,15 Days,Twitter,0.1,$1467.30,4.91,New York,French,3741,12602,5,Health,05-04-2022,Well Wish
402944,Women 45-60,Market Expansion,15 Days,Twitter,0.09,$1467.36,2.56,New York,English,3741,12602,10,Health,24-05-2022,Vigor Valley
768913,Women 45-60,Product Launch,15 Days,Facebook,0.06,$1467.41,5.46,New York,English,3742,12603,4,Fashion,01-08-2022,Runway Rebels
487902,Women 35-44,Market Expansion,15 Days,Pinterest,0.1,$1467.42,0.130485502,Austin,English,2197,8137,1,Home,09-01-2022,Decor Dreams
269845,Women 18-24,Market Expansion,15 Days,Twitter,0.1,$1467.43,5.94,New York,French,3742,12603,4,Technology,02-10-2022,Silicon Saga
457084,Women 18-24,Market Expansion,15 Days,Instagram,0.09,$1467.44,0.24,New York,Spanish,3742,12604,5,Technology,04-05-2022,Pixel Pioneers
878949,Women 18-24,Increase Sales,15 Days,Twitter,0.02,$1467.52,2.72,New York,English,3742,12604,4,Home,23-04-2022,Hearth Harmony
151826,All Ages,Brand Awareness,15 Days,Instagram,0.11,$1467.55,2.5,Las Vegas,French,3742,12604,8,Fashion,04-06-2022,Fiber Fashion
942719,Men 45-60,Brand Awareness,15 Days,Facebook,0.01,$1467.58,3.69,New York,French,3742,12605,4,Food,01-12-2022,Bistro Bliss
271395,Men 35-44,Increase Sales,15 Days,Pinterest,0.01,$1467.69,0.450443104,Los Angeles,Spanish,2197,8138,1,Health,31-07-2022,Well Wish
641089,Men 25-34,Increase Sales,15 Days,Pinterest,0.15,$1467.70,1.076058527,Las Vegas,English,2198,8138,1,Home,12-08-2022,Domestic Dream
880336,Women 35-44,Market Expansion,15 Days,Instagram,0.15,$1467.79,3.33,Miami,English,3743,12606,6,Home,29-06-2022,Homely Haven
597362,Women 25-34,Product Launch,15 Days,Pinterest,0.02,$1467.87,0.825812358,Austin,French,2198,8138,1,Home,24-11-2022,Homely Haven
356086,Women 35-44,Increase Sales,15 Days,Twitter,0.1,$1467.88,2.13,New York,Spanish,3743,12607,3,Health,06-07-2022,Aura Align
919978,Men 45-60,Increase Sales,15 Days,Facebook,0.08,$1467.93,5.02,Los Angeles,English,3743,12607,8,Home,16-07-2022,Nest Neat
594529,Women 35-44,Increase Sales,15 Days,Twitter,0.05,$1467.94,1.17,Miami,Spanish,3743,12608,7,Home,19-12-2022,Furnish Fine
566063,Men 18-24,Increase Sales,15 Days,Pinterest,0.11,$1468.05,0.370006836,Miami,French,2198,8140,1,Health,05-11-2022,Well Wish
957357,Women 45-60,Increase Sales,15 Days,Pinterest,0.04,$1468.10,0.804362687,Austin,English,2198,8140,1,Technology,16-12-2022,Code Crafters
804497,Men 35-44,Brand Awareness,15 Days,Instagram,0.09,$1468.24,5.05,Miami,French,3744,12609,9,Home,06-08-2022,Living Luxe
762677,Women 35-44,Product Launch,15 Days,Facebook,0.07,$1468.35,7.37,Los Angeles,English,3744,12609,6,Home,08-01-2022,Living Luxe
306904,All Ages,Brand Awareness,15 Days,Twitter,0.11,$1468.38,5.27,Las Vegas,English,3744,12610,8,Health,20-08-2022,Heal Hub
917935,All Ages,Increase Sales,15 Days,Twitter,0.03,$1468.42,0.86,Los Angeles,French,3744,12610,10,Food,06-02-2022,Nosh Nirvana
394654,Men 45-60,Product Launch,15 Days,Twitter,0.01,$1468.42,6.7,Austin,French,3744,12610,1,Technology,18-08-2022,Tech Titans
405631,Men 25-34,Increase Sales,15 Days,Facebook,0.04,$1468.50,2.71,Las Vegas,Spanish,3744,12611,4,Health,20-09-2022,Elixir Essence
869247,Men 25-34,Brand Awareness,15 Days,Twitter,0.15,$1468.59,2,Los Angeles,French,3744,12611,9,Fashion,23-08-2022,Glam Garments
695956,Women 18-24,Market Expansion,15 Days,Instagram,0.01,$1468.65,2.88,New York,English,3745,12611,4,Fashion,12-05-2022,Fiber Fashion
598274,Women 18-24,Product Launch,15 Days,Twitter,0.07,$1468.67,7.59,Miami,English,3745,12612,2,Health,28-06-2022,Fitness Front
449113,Women 18-24,Product Launch,15 Days,Facebook,0.08,$1468.73,5.41,Miami,English,3745,12612,9,Fashion,02-10-2022,Vogue Visions
597172,Women 18-24,Brand Awareness,15 Days,Pinterest,0.05,$1468.82,0.023237144,Los Angeles,Spanish,2199,8143,1,Food,05-12-2022,Epicurean Edge
296706,Men 25-34,Product Launch,15 Days,Twitter,0.11,$1468.98,7.46,New York,French,3745,12613,9,Fashion,28-06-2022,Silk & Style
423970,Women 18-24,Brand Awareness,15 Days,Instagram,0.1,$1469.12,4.8,Los Angeles,English,3745,12613,1,Technology,09-08-2022,NexGen Nerds
169191,All Ages,Market Expansion,15 Days,Instagram,0.14,$1469.18,2.55,Las Vegas,French,3745,12614,6,Food,02-08-2022,Culinary Quest
237330,Men 45-60,Brand Awareness,15 Days,Facebook,0.04,$1469.31,2.06,Austin,French,3745,12614,6,Technology,27-09-2022,Gadget Giants
508331,Women 18-24,Increase Sales,15 Days,Facebook,0.11,$1469.37,6.55,Austin,Spanish,3746,12615,3,Technology,10-05-2022,NexGen Nerds
977281,Men 35-44,Increase Sales,15 Days,Pinterest,0.01,$1469.40,0.677452129,Miami,French,2200,8144,1,Technology,15-05-2022,Giga Geeks
290558,Men 35-44,Market Expansion,15 Days,Facebook,0.14,$1469.42,0.49,Las Vegas,Spanish,3746,12615,1,Fashion,03-03-2022,Runway Rebels
589490,Women 35-44,Brand Awareness,15 Days,Pinterest,0.01,$1469.48,0.775763124,Miami,French,2200,8145,1,Fashion,07-10-2022,Glam Garments
532414,Women 35-44,Market Expansion,15 Days,Twitter,0.01,$1469.60,2.85,Las Vegas,Spanish,3746,12616,3,Technology,12-09-2022,NexGen Nerds
221963,Men 45-60,Product Launch,15 Days,Instagram,0.12,$1469.66,5.17,Austin,French,3746,12617,3,Health,06-12-2022,Elixir Essence
735680,Men 45-60,Brand Awareness,15 Days,Twitter,0.02,$1469.88,1.24,Austin,French,3746,12617,6,Fashion,18-05-2022,Fiber Fashion
183867,Men 35-44,Brand Awareness,15 Days,Facebook,0.02,$1469.95,0.27,Las Vegas,French,3747,12617,3,Technology,20-09-2022,Innovate Infinity
970121,Women 35-44,Increase Sales,15 Days,Pinterest,0.1,$1469.99,1.220843811,Miami,French,2200,8146,1,Home,28-11-2022,Decor Dreams
483303,Men 18-24,Product Launch,15 Days,Twitter,0.06,$1470.05,6.71,New York,French,3747,12618,9,Technology,26-02-2022,Giga Geeks
500498,Women 35-44,Product Launch,15 Days,Twitter,0.12,$1470.05,4.67,New York,English,3747,12618,10,Food,19-02-2022,Gastronomy Guild
523850,Men 45-60,Market Expansion,15 Days,Facebook,0.15,$1470.11,6.41,Austin,French,3747,12619,7,Home,30-10-2022,Living Luxe
390538,Women 35-44,Increase Sales,15 Days,Pinterest,0.03,$1470.24,1.129682706,Austin,French,2200,8147,1,Health,26-11-2022,Elixir Essence
169942,Women 25-34,Product Launch,15 Days,Facebook,0.09,$1470.26,6.09,Los Angeles,French,3747,12620,4,Food,08-03-2022,Epicurean Edge
682606,Women 35-44,Product Launch,15 Days,Twitter,0.11,$1470.32,6.39,Las Vegas,French,3747,12620,1,Home,17-10-2022,Nest Neat
235063,All Ages,Product Launch,15 Days,Facebook,0.09,$1470.32,1.97,Las Vegas,English,3748,12620,3,Home,08-04-2022,Decor Dreams
228809,Women 25-34,Product Launch,15 Days,Twitter,0.04,$1470.43,1.68,Las Vegas,English,3748,12621,5,Health,08-01-2022,Heal Hub
446336,Men 45-60,Market Expansion,15 Days,Twitter,0.14,$1470.43,3.9,Los Angeles,English,3748,12621,3,Fashion,23-09-2022,Chic Couture
580059,Men 45-60,Increase Sales,15 Days,Pinterest,0.02,$1470.45,0.48798003,New York,French,2201,8149,1,Home,18-09-2022,Living Luxe
283411,Men 25-34,Increase Sales,15 Days,Facebook,0.07,$1470.53,0.71,New York,French,3748,12622,8,Food,30-10-2022,Gastronomy Guild
895988,Men 45-60,Increase Sales,15 Days,Pinterest,0.08,$1470.58,0.184109682,Miami,Spanish,2201,8149,1,Food,14-08-2022,Feast Flavors
957877,Men 25-34,Brand Awareness,15 Days,Twitter,0.06,$1470.64,2.67,Austin,English,3748,12623,7,Health,08-03-2022,Balance Beam
605040,Men 25-34,Brand Awareness,15 Days,Pinterest,0.04,$1470.65,0.402181343,Las Vegas,Spanish,2201,8149,1,Fashion,20-09-2022,Runway Rebels
563903,Men 18-24,Increase Sales,15 Days,Facebook,0.02,$1470.68,1.14,New York,English,3749,12624,6,Food,02-05-2022,Bistro Bliss
954938,Women 25-34,Increase Sales,15 Days,Twitter,0.02,$1470.73,5.22,Miami,Spanish,3749,12624,9,Food,09-04-2022,Nosh Nirvana
854120,Men 25-34,Increase Sales,15 Days,Instagram,0.1,$1470.95,5.12,Los Angeles,Spanish,3749,12624,10,Fashion,03-09-2022,Glam Garments
695335,Women 45-60,Increase Sales,15 Days,Pinterest,0.02,$1470.99,0.790062905,Austin,English,2201,8151,1,Fashion,16-01-2022,Vogue Visions
291296,Women 45-60,Market Expansion,15 Days,Pinterest,0.1,$1471.14,1.224418756,Las Vegas,English,2201,8151,1,Fashion,10-06-2022,Style Sphere
228508,Women 45-60,Product Launch,15 Days,Instagram,0.14,$1471.20,7.76,Los Angeles,French,3749,12626,9,Food,12-03-2022,Epicurean Edge
533187,Women 18-24,Product Launch,15 Days,Pinterest,0.11,$1471.23,1.406740965,Austin,French,2201,8151,1,Home,10-12-2022,Cozy Corners
620604,Women 25-34,Product Launch,15 Days,Twitter,0.05,$1471.26,4.69,Los Angeles,English,3750,12626,9,Technology,06-05-2022,Innovate Infinity
342647,Women 18-24,Market Expansion,15 Days,Instagram,0.01,$1471.37,6.2,Miami,Spanish,3750,12627,7,Health,15-12-2022,Vital Vigor
586022,All Ages,Market Expansion,15 Days,Pinterest,0.01,$1471.41,0.598803333,Austin,Spanish,2202,8152,1,Home,05-01-2022,Decor Dreams
880641,Men 45-60,Product Launch,15 Days,Instagram,0.14,$1471.43,3.59,Las Vegas,Spanish,3750,12627,10,Technology,08-04-2022,Quantum Quirks
225751,Women 25-34,Product Launch,15 Days,Facebook,0.09,$1471.54,0.82,Las Vegas,French,3750,12628,2,Technology,14-01-2022,Giga Geeks
796807,All Ages,Product Launch,15 Days,Instagram,0.13,$1471.54,3.56,Miami,English,3750,12628,6,Fashion,14-06-2022,Mode Maven
867095,All Ages,Market Expansion,15 Days,Pinterest,0.03,$1471.67,0.244883751,Las Vegas,English,2202,8153,1,Technology,06-08-2022,Innovate Infinity
826699,Women 18-24,Product Launch,15 Days,Facebook,0.12,$1471.73,7.18,Austin,Spanish,3750,12629,1,Home,30-04-2022,Domestic Dream
964360,Women 45-60,Market Expansion,15 Days,Twitter,0.07,$1471.80,5.75,Las Vegas,English,3751,12629,4,Fashion,14-12-2022,Mode Maven
409147,All Ages,Product Launch,15 Days,Facebook,0.03,$1471.82,7.24,Los Angeles,French,3751,12630,9,Technology,04-07-2022,NexGen Nerds
744660,Men 45-60,Brand Awareness,15 Days,Facebook,0.07,$1471.84,4.03,Los Angeles,French,3751,12630,4,Fashion,23-06-2022,Chic Couture
871187,Women 35-44,Increase Sales,15 Days,Instagram,0.02,$1471.97,0.14,Austin,French,3751,12631,6,Fashion,28-02-2022,Attire Artistry
417584,Women 25-34,Product Launch,15 Days,Facebook,0.07,$1472.07,0.52,Miami,English,3751,12631,9,Home,20-01-2022,Decor Dreams
601191,Men 18-24,Product Launch,15 Days,Facebook,0.02,$1472.08,6.05,Los Angeles,English,3751,12631,9,Technology,01-09-2022,NexGen Nerds
227522,All Ages,Brand Awareness,15 Days,Instagram,0.11,$1472.10,7.32,Austin,French,3751,12632,1,Fashion,31-10-2022,Vogue Visions
763519,Men 25-34,Product Launch,15 Days,Facebook,0.05,$1472.29,2.4,New York,English,3752,12632,1,Food,27-05-2022,Feast Flavors
557492,Men 35-44,Product Launch,15 Days,Facebook,0.11,$1472.54,2.09,Las Vegas,Spanish,3752,12633,9,Food,25-02-2022,Dine Divine
396011,Men 18-24,Increase Sales,15 Days,Pinterest,0.05,$1472.78,1.126107761,Las Vegas,Spanish,2203,8156,1,Fashion,22-09-2022,Style Sphere
138487,Men 45-60,Increase Sales,15 Days,Instagram,0.06,$1472.79,3.84,Miami,Spanish,3752,12633,5,Home,21-04-2022,Nest Neat
969831,Men 25-34,Market Expansion,15 Days,Pinterest,0.06,$1472.79,0.88122401,Miami,Spanish,2203,8157,1,Health,21-12-2022,Fitness Front
873766,Men 25-34,Market Expansion,15 Days,Twitter,0.04,$1472.79,3.86,Austin,Spanish,3752,12634,2,Fashion,27-05-2022,Trend Tailors
794805,Women 18-24,Market Expansion,15 Days,Instagram,0.13,$1472.91,2.93,New York,Spanish,3752,12634,9,Fashion,10-07-2022,Style Sphere
820217,Men 35-44,Brand Awareness,15 Days,Facebook,0.12,$1472.91,4.78,Las Vegas,English,3752,12635,8,Technology,09-01-2022,Giga Geeks
173591,Men 18-24,Market Expansion,15 Days,Pinterest,0.02,$1473.03,0.375369254,Los Angeles,French,2204,8157,1,Technology,04-10-2022,Code Crafters
402708,Women 45-60,Increase Sales,15 Days,Facebook,0.09,$1473.25,6.7,Las Vegas,French,3753,12636,8,Technology,25-08-2022,Tech Titans
318037,Women 45-60,Market Expansion,15 Days,Instagram,0.02,$1473.33,7.22,Austin,Spanish,3753,12636,10,Health,15-02-2022,Heal Hub
979069,Women 35-44,Increase Sales,15 Days,Instagram,0.03,$1473.44,6.3,Miami,English,3753,12636,6,Food,23-07-2022,Culinary Quest
576678,Women 18-24,Increase Sales,15 Days,Twitter,0.09,$1473.46,3.13,Los Angeles,French,3753,12637,6,Home,18-05-2022,Furnish Fine
597783,Women 35-44,Increase Sales,15 Days,Facebook,0.06,$1473.53,2.23,Las Vegas,French,3753,12637,10,Fashion,18-04-2022,Style Sphere
529059,Women 18-24,Market Expansion,15 Days,Facebook,0.05,$1473.55,5.83,Austin,French,3753,12638,6,Technology,19-01-2022,Gadget Giants
122036,All Ages,Increase Sales,15 Days,Twitter,0.12,$1473.58,1.49,Miami,English,3754,12638,3,Home,15-10-2022,Domestic Dream
581799,Women 35-44,Market Expansion,15 Days,Pinterest,0.15,$1473.61,0.538029264,Miami,English,2204,8159,1,Health,22-04-2022,Pulse Point
586087,Men 25-34,Increase Sales,15 Days,Instagram,0.01,$1473.64,4.23,Los Angeles,Spanish,3754,12639,1,Fashion,24-04-2022,Attire Artistry
156552,Women 35-44,Brand Awareness,15 Days,Instagram,0.11,$1473.68,0.75,Miami,French,3754,12639,10,Fashion,31-07-2022,Trend Tailors
572588,All Ages,Market Expansion,15 Days,Twitter,0.07,$1473.78,4.96,Los Angeles,Spanish,3754,12640,7,Home,24-12-2022,Homely Haven
112442,All Ages,Product Launch,15 Days,Instagram,0.05,$1473.79,0.31,Miami,Spanish,3754,12640,10,Fashion,29-04-2022,Vogue Visions
598893,Men 45-60,Brand Awareness,15 Days,Instagram,0.13,$1473.86,6.38,New York,French,3754,12640,7,Technology,13-10-2022,Cyber Circuit
775252,Women 25-34,Brand Awareness,15 Days,Pinterest,0.07,$1473.88,0.797212796,New York,French,2204,8161,1,Health,03-07-2022,Elixir Essence
426471,Women 45-60,Market Expansion,15 Days,Instagram,0.12,$1473.90,1.06,Las Vegas,Spanish,3755,12641,6,Home,14-05-2022,Dwell Delight
584469,All Ages,Brand Awareness,15 Days,Facebook,0.09,$1473.94,0.38,Las Vegas,English,3755,12642,4,Technology,13-10-2022,NexGen Nerds
554792,Men 35-44,Brand Awareness,15 Days,Twitter,0.13,$1474.06,2.53,Los Angeles,Spanish,3755,12642,2,Health,12-01-2022,Well Wish
164299,Men 25-34,Increase Sales,15 Days,Facebook,0.09,$1474.06,5.97,Austin,Spanish,3755,12642,10,Home,06-01-2022,Space Spruce
472900,Women 45-60,Brand Awareness,15 Days,Pinterest,0.13,$1474.10,0.641702677,New York,French,2205,8162,1,Food,05-08-2022,Savor Street
512350,Women 25-34,Market Expansion,15 Days,Instagram,0.05,$1474.23,6.28,New York,Spanish,3755,12643,9,Fashion,13-03-2022,Glam Garments
824917,Men 45-60,Market Expansion,15 Days,Pinterest,0.13,$1474.32,0.445080687,Las Vegas,French,2205,8162,1,Fashion,28-01-2022,Silk & Style
747762,Men 18-24,Brand Awareness,15 Days,Twitter,0.03,$1474.38,2.68,Miami,Spanish,3755,12644,7,Health,31-03-2022,Balance Beam
861962,Women 25-34,Brand Awareness,15 Days,Twitter,0.11,$1474.43,5.56,Las Vegas,French,3756,12644,10,Home,13-03-2022,Decor Dreams
557225,Men 25-34,Brand Awareness,15 Days,Facebook,0.01,$1474.46,1.03,Miami,English,3756,12645,6,Food,06-06-2022,Feast Flavors
737413,Men 35-44,Market Expansion,15 Days,Pinterest,0.08,$1474.50,0.731076308,Los Angeles,English,2206,8164,1,Home,07-03-2022,Nest Neat
140039,Men 45-60,Increase Sales,15 Days,Twitter,0.13,$1474.56,6.63,Austin,English,3756,12645,9,Fashion,17-08-2022,Chic Couture
438692,All Ages,Increase Sales,15 Days,Facebook,0.02,$1474.69,0.15,Austin,English,3756,12646,4,Technology,06-08-2022,Innovate Infinity
580061,Men 35-44,Product Launch,15 Days,Twitter,0.08,$1474.83,3.49,Las Vegas,English,3756,12646,5,Health,06-09-2022,Well Wish
762367,Men 45-60,Increase Sales,15 Days,Twitter,0.06,$1474.93,6.06,New York,French,3756,12647,3,Health,08-10-2022,Vital Vigor
860482,Men 45-60,Product Launch,15 Days,Facebook,0.06,$1474.98,6.77,Austin,French,3757,12647,10,Technology,20-09-2022,Quantum Quirks
640950,Women 45-60,Product Launch,15 Days,Facebook,0.09,$1474.98,3.64,Miami,French,3757,12647,6,Health,28-07-2022,Elixir Essence
889047,Women 45-60,Product Launch,15 Days,Twitter,0.15,$1475.02,3.41,Miami,Spanish,3757,12648,2,Technology,17-07-2022,Tech Titans
255690,Women 35-44,Product Launch,15 Days,Pinterest,0.05,$1475.13,0.625615423,Austin,French,2206,8166,1,Health,03-11-2022,Balance Beam
688310,Women 18-24,Increase Sales,15 Days,Pinterest,0.09,$1475.34,1.127895234,Austin,French,2206,8166,1,Health,27-05-2022,Heal Hub
577323,Women 18-24,Brand Awareness,15 Days,Instagram,0.11,$1475.48,3.33,Austin,French,3757,12649,2,Food,05-01-2022,Nosh Nirvana
679410,All Ages,Product Launch,15 Days,Facebook,0.15,$1475.61,0.41,Los Angeles,French,3757,12649,3,Health,17-09-2022,Pulse Point
859603,Women 35-44,Brand Awareness,15 Days,Instagram,0.04,$1475.61,4.98,Miami,Spanish,3757,12650,1,Fashion,05-04-2022,Attire Artistry
541489,Women 45-60,Market Expansion,15 Days,Pinterest,0.12,$1475.68,0.686389492,New York,English,2207,8167,1,Fashion,02-03-2022,Glam Garments
218118,Women 45-60,Market Expansion,15 Days,Facebook,0.14,$1475.69,3.77,Austin,English,3758,12650,4,Fashion,20-04-2022,Trend Tailors
284475,Men 18-24,Product Launch,15 Days,Instagram,0.09,$1475.71,0.98,Las Vegas,Spanish,3758,12651,6,Technology,14-04-2022,Gadget Giants
270877,Women 45-60,Market Expansion,15 Days,Facebook,0.14,$1475.74,0.37,New York,French,3758,12651,7,Food,10-03-2022,Nosh Nirvana
633188,Men 35-44,Brand Awareness,15 Days,Facebook,0.08,$1475.76,3.25,Austin,Spanish,3758,12652,10,Technology,15-04-2022,Code Crafters
672733,Men 35-44,Market Expansion,15 Days,Instagram,0.06,$1475.77,7.33,Las Vegas,Spanish,3758,12652,6,Home,31-01-2022,Decor Dreams
180249,Women 35-44,Increase Sales,15 Days,Pinterest,0.14,$1475.80,1.253018318,New York,English,2207,8168,1,Technology,23-01-2022,Tech Titans
143969,All Ages,Increase Sales,15 Days,Pinterest,0.03,$1475.85,0.42720596,Los Angeles,Spanish,2207,8169,1,Home,25-07-2022,Furnish Fine
984507,Women 45-60,Brand Awareness,15 Days,Instagram,0.12,$1475.87,2.83,Las Vegas,French,3759,12653,6,Fashion,31-07-2022,Silk & Style
695365,Men 35-44,Product Launch,15 Days,Facebook,0.15,$1476.17,5.8,Miami,French,3759,12654,5,Health,25-03-2022,Vigor Valley
880559,Women 35-44,Product Launch,15 Days,Twitter,0.02,$1476.34,7.67,Los Angeles,French,3759,12654,5,Food,28-05-2022,Gourmet Grove
226975,Men 18-24,Product Launch,15 Days,Facebook,0.07,$1476.40,6.91,Los Angeles,English,3759,12654,6,Technology,16-05-2022,Cyber Circuit
209756,All Ages,Brand Awareness,15 Days,Twitter,0.04,$1476.61,3.27,New York,Spanish,3759,12655,7,Health,03-01-2022,Vital Vigor
836979,Men 25-34,Market Expansion,15 Days,Pinterest,0.02,$1476.65,0.711414109,Las Vegas,French,2207,8170,1,Health,07-05-2022,Aura Align
926364,Women 25-34,Increase Sales,15 Days,Pinterest,0.03,$1476.78,0.021449672,Austin,English,2207,8171,1,Food,11-02-2022,Bistro Bliss
232082,Men 45-60,Brand Awareness,15 Days,Instagram,0.04,$1476.91,6.47,Austin,Spanish,3760,12656,3,Fashion,03-11-2022,Silk & Style
338133,Men 18-24,Product Launch,15 Days,Instagram,0.06,$1476.97,0.35,Las Vegas,English,3760,12656,9,Technology,19-04-2022,Cyber Circuit
548140,Men 18-24,Product Launch,15 Days,Instagram,0.12,$1477.26,2.02,New York,French,3760,12657,5,Home,31-05-2022,Domestic Dream
332705,Men 45-60,Brand Awareness,15 Days,Facebook,0.06,$1477.31,5.21,New York,English,3760,12657,1,Fashion,06-06-2022,Style Sphere
563113,Men 35-44,Market Expansion,15 Days,Facebook,0.13,$1477.40,2.46,Austin,English,3760,12657,2,Technology,12-02-2022,Quantum Quirks
758411,Women 18-24,Product Launch,15 Days,Facebook,0.09,$1477.44,0.65,Austin,French,3760,12658,8,Health,09-02-2022,Vital Vigor
221914,Women 35-44,Product Launch,15 Days,Facebook,0.03,$1477.44,0.63,New York,French,3760,12658,9,Health,11-02-2022,Well Wish
878949,Women 18-24,Market Expansion,15 Days,Pinterest,0.11,$1477.45,0.182322209,Miami,French,2208,8173,1,Fashion,10-07-2022,Style Sphere
844571,All Ages,Brand Awareness,15 Days,Pinterest,0.07,$1477.46,0.822237413,Las Vegas,English,2208,8173,1,Home,06-09-2022,Space Spruce
810042,Men 35-44,Market Expansion,15 Days,Instagram,0.03,$1477.59,5.8,Los Angeles,French,3761,12659,9,Health,25-07-2022,Elixir Essence
